0.8745024	0.87480557	0.38536952866600194
0.8822477	0.88096166	0.28161812293420146
0.88354367	0.88420165	0.27250987031591045
0.8716944	0.86897355	0.25775275782707635
0.88959175	0.8917185	0.2545770378014363
0.89709014	0.89469934	0.24097111028268797
0.8979233	0.8943753	0.24005766308635745
0.89897245	0.89353293	0.23187643993611728
0.9032925	0.9033826	0.22316847850970173
0.90477365	0.9042898	0.2161346176348695
0.8957015	0.89385694	0.21459295183693597
0.9069954	0.9066226	0.2164111365692331
0.9130743	0.9096682	0.2113824541415643
0.9162527	0.91381544	0.20194025833262216
0.91902983	0.9151115	0.19801789966471697
0.9180424	0.9167315	0.19764117069474055
0.91902983	0.9166667	0.19335692516023958
0.9190916	0.91446346	0.1879510616097565
0.9217453	0.9167315	0.1971824236145807
0.9121178	0.9079834	0.1926505300259098
0.92455333	0.9190643	0.18260159777528648
0.9221773	0.91647226	0.1840657618477804
0.9104206	0.9062986	0.1795172867313916
0.9188447	0.91128826	0.182184287714302
0.9095257	0.9043546	0.18098487424741097
0.92591107	0.9209435	0.18598576259175573
0.91902983	0.91025144	0.17787593384401515
0.92714536	0.91770345	0.17550155011202218
0.9314346	0.9214619	0.1724395291247499
0.88480884	0.87830484	0.16710075127695678
0.9188447	0.90986264	0.1773744330596213
0.9322677	0.9230171	0.177616440135678
0.9342735	0.9234059	0.1657770694395818
0.9191224	0.9131026	0.1619840977935616
0.9237202	0.91336185	0.17073119595783567
0.918567	0.91251945	0.16937204002650505
0.9352609	0.9239243	0.16369910415159453
0.93340945	0.9202307	0.16148805850689565
0.9297374	0.9186755	0.16089996415267296
0.9369272	0.9236003	0.16112645906866144
0.9356929	0.9220451	0.1538980572458801
0.9373592	0.92308193	0.14837581956536944
0.9295214	0.9196475	0.15343477111309767
0.9380998	0.9247667	0.15140477878921624
0.9398587	0.92904353	0.1509270231248042
0.9395192	0.9243131	0.15363579817594739
0.94087696	0.92586833	0.14533258396961274
0.9362792	0.9215915	0.1471156389068026
0.9393032	0.92230433	0.14485151611200167
0.92523223	0.91323227	0.15032360374654105
