0.85950565	0.8573743	0.39804005035019796
0.87231153	0.86748314	0.2994977844144226
0.8649057	0.8593831	0.2847777010377394
0.88641346	0.88057286	0.26980080708451226
0.8918135	0.8893209	0.2552279249653904
0.8599068	0.85458785	0.23498540111911406
0.88601226	0.88128567	0.23755039746334794
0.90085477	0.8975505	0.23341673721960926
0.8955781	0.8924313	0.22616551091911596
0.90909374	0.9047434	0.2167168650989754
0.88579625	0.88536805	0.21599143538453164
0.89850956	0.8947641	0.21990705561747245
0.90502053	0.90092015	0.21366691418470593
0.909032	0.9057802	0.2090284378703581
0.9176721	0.91323227	0.20154030583457117
0.91224116	0.9053914	0.20071366798440252
0.9182584	0.9131674	0.19694035397757084
0.87058353	0.86813116	0.19767392064453265
0.9180424	0.91329706	0.21164864252124904
0.91872126	0.91135305	0.19319003369283239
0.9019965	0.8959953	0.19355481630618418
0.9096183	0.904225	0.19487007300651402
0.9231956	0.91537064	0.19039233821794527
0.92017156	0.91219544	0.19034343660561318
0.91699326	0.9080482	0.18561005653864746
0.9275157	0.91880506	0.18275803136169363
0.92569506	0.91614825	0.18714232688103247
0.9025519	0.89392173	0.17792812974081126
0.9236585	0.91647226	0.1928552906584302
0.89628786	0.8908761	0.1773900353443732
0.92739224	0.9186755	0.18514092840732785
0.9282254	0.91724986	0.17744657149487134
0.92063445	0.91375065	0.17643610319686592
0.9292437	0.9182867	0.17659007299930676
0.93035454	0.9177683	0.1663421196606728
0.92933625	0.9183515	0.1696080450617939
0.9235659	0.91167706	0.16677222197550698
0.9299534	0.9195179	0.17716881707994217
0.9338723	0.9243131	0.1670369125449808
0.9337489	0.9237299	0.17075663042861386
0.93313175	0.9201659	0.16093077246150975
0.8907335	0.88109124	0.16466314841164362
0.9363409	0.9237299	0.17822607333233598
0.9186287	0.9059098	0.16644357305464394
0.9161909	0.9055858	0.16932523708551303
0.93470544	0.9215915	0.18652555124338613
0.93532264	0.9206195	0.15695559117225333
0.9330391	0.9237947	0.1603155751977492
0.92304134	0.9101218	0.1575999824552361
0.9371432	0.9206843	0.15426712325953562
0.9371741	0.9236651	0.15429216942860993
0.9042491	0.8909409	0.15403827020061125
0.93732834	0.92424834	0.15790464288187683
0.9429136	0.92424834	0.14988956837957607
0.93078655	0.91465783	0.15043006338384174
0.94022894	0.92509073	0.14632794426737028
0.94424045	0.9259331	0.1448211268684186
0.9395501	0.9230171	0.15003278508778115
0.94396275	0.92619234	0.14188429785020854
0.9416484	0.9228875	0.14533777832301384
0.9373592	0.9208139	0.14562833346768256
0.9458759	0.9237299	0.1430383265155171
0.94334555	0.9222395	0.14768715844160682
0.9451662	0.92541474	0.13827857308499858
0.93800724	0.9200363	0.13675444573163986
0.9371432	0.9199067	0.13933353570349719
0.9378221	0.9210083	0.1381342954327002
0.9414324	0.9221099	0.12995744593988318
0.94812846	0.92729396	0.131352169558816
0.94859135	0.9264515	0.13430552916823452
0.9503811	0.92781234	0.12742579007230767
0.9479125	0.9267755	0.1313049147554904
0.9474496	0.9232763	0.12844243481618547
0.9501342	0.92891395	0.13792920821782098
